timestamp,temperature_2m (°C),relative_humidity_2m (%),surface_pressure (hPa),wind_speed_10m (m/s),wind_speed_100m (m/s),shortwave_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²)
1659445200,30.7,39,1009.6,5.94,7.88,793.1,119.8,826.0
1659448800,30.3,44,1009.6,6.77,9.14,663.5,109.2,795.8
1659452400,29.5,49,1009.6,6.83,9.33,496.2,95.2,737.3
1659456000,29.0,48,1009.5,6.48,9.17,311.1,75.6,641.1
1659459600,27.8,57,1009.5,6.40,9.70,131.7,45.9,478.3
1659463200,27.0,61,1009.5,6.38,10.42,0.0,0.0,0.0
1659466800,26.6,65,1009.7,5.71,9.84,0.0,0.0,0.0
1659470400,26.4,66,1009.9,5.22,9.47,0.0,0.0,0.0
1659474000,26.2,69,1009.8,4.52,8.51,0.0,0.0,0.0
1659477600,25.9,70,1009.9,3.89,7.74,0.0,0.0,0.0
1659481200,25.8,71,1009.8,4.39,8.27,0.0,0.0,0.0
1659484800,25.8,74,1009.8,4.32,7.77,0.0,0.0,0.0
1659488400,25.6,76,1009.6,4.88,8.61,0.0,0.0,0.0
1659492000,25.4,79,1009.4,4.96,8.56,0.0,0.0,0.0
1659495600,25.0,83,1009.1,4.32,7.44,0.0,0.0,0.0
1659499200,24.7,87,1009.3,4.46,7.92,4.7,4.7,0.0
1659502800,26.1,79,1009.8,5.06,8.49,120.2,62.8,269.1
1659506400,28.0,62,1010.1,4.63,6.40,298.1,97.6,501.2
1659510000,29.0,53,1010.6,4.60,6.01,484.7,119.7,637.3
1659513600,29.5,52,1010.9,4.32,5.58,654.5,126.5,733.6
1659517200,29.8,51,1011.4,4.40,5.50,781.2,137.7,774.3
1659520800,29.9,51,1011.6,4.68,5.89,855.7,154.2,780.2
1659524400,30.1,47,1011.7,5.44,7.02,892.8,138.9,820.2
1659528000,30.9,41,1011.3,4.37,5.63,872.6,126.3,838.7
1659531600,31.1,40,1010.9,4.26,5.59,724.5,183.5,665.4
1659535200,31.1,41,1010.7,4.42,5.82,644.8,120.2,755.8
1659538800,30.4,47,1010.6,4.85,6.50,484.4,94.3,720.9
1659542400,29.6,52,1010.5,4.92,6.84,296.9,77.0,603.0
1659546000,28.8,52,1010.3,5.00,7.46,127.0,45.6,461.5
1659549600,27.5,57,1010.5,4.40,7.52,0.0,0.0,0.0
1659553200,26.7,63,1011.0,3.97,7.58,0.0,0.0,0.0
1659556800,26.3,66,1011.2,4.12,7.71,0.0,0.0,0.0
1659560400,25.8,70,1011.4,4.26,7.77,0.0,0.0,0.0
1659564000,25.7,71,1011.4,4.48,8.07,0.0,0.0,0.0
1659567600,25.5,72,1011.8,4.47,8.22,0.0,0.0,0.0
1659571200,25.2,78,1011.4,4.11,7.60,0.0,0.0,0.0
1659574800,25.1,78,1011.2,4.24,7.96,0.0,0.0,0.0
1659578400,25.0,77,1010.9,4.60,8.54,0.0,0.0,0.0
1659582000,25.1,78,1010.9,5.19,9.13,0.0,0.0,0.0
1659585600,25.1,82,1011.0,5.35,9.14,0.0,0.0,0.0
1659589200,26.2,77,1011.3,5.68,9.12,117.9,61.7,266.8
1659592800,27.5,70,1011.5,6.04,8.59,296.2,97.9,498.7
1659596400,28.6,64,1011.7,6.18,8.38,486.3,116.3,648.4
1659600000,29.5,60,1011.9,6.01,8.03,654.8,125.4,737.5
1659603600,30.2,57,1012.1,5.77,7.57,786.7,130.2,791.6
1659607200,30.6,55,1012.1,5.67,7.32,878.6,128.3,836.1
1659610800,31.0,52,1012.0,5.33,6.65,907.8,126.8,851.4
1659614400,30.3,49,1011.8,5.59,7.09,828.5,144.9,769.9
1659618000,30.5,49,1011.5,4.97,6.38,793.7,116.0,835.8
1659621600,30.5,49,1011.3,4.34,5.53,661.1,107.3,800.5
1659625200,30.3,51,1011.1,3.71,4.83,496.2,95.1,744.8
1659628800,29.8,51,1010.8,3.42,4.40,310.0,75.3,648.8
1659632400,28.7,53,1010.5,3.26,4.65,128.0,44.6,481.7
1659636000,26.7,69,1010.6,2.69,5.19,0.0,0.0,0.0
1659639600,25.5,81,1010.9,2.19,4.88,0.0,0.0,0.0
1659643200,24.5,88,1011.0,1.92,4.72,0.0,0.0,0.0
1659646800,24.3,89,1011.2,2.27,5.27,0.0,0.0,0.0
1659650400,24.3,90,1011.5,2.62,5.88,0.0,0.0,0.0
1659654000,24.2,87,1011.7,2.76,6.08,0.0,0.0,0.0
1659657600,23.9,92,1011.7,2.12,4.91,0.0,0.0,0.0
1659661200,23.9,92,1011.4,2.28,5.14,0.0,0.0,0.0
1659664800,23.4,92,1011.3,1.99,4.67,0.0,0.0,0.0
1659668400,22.8,90,1011.1,2.14,4.88,0.0,0.0,0.0
1659672000,22.9,83,1011.0,2.51,5.73,0.0,0.0,0.0
1659675600,24.8,68,1010.7,3.09,6.01,117.4,60.6,273.3
1659679200,27.4,55,1010.9,2.77,5.09,298.1,98.1,506.1
1659682800,29.2,51,1011.1,2.94,3.92,487.9,114.0,657.6
1659686400,30.0,51,1011.2,3.20,4.10,656.2,124.4,742.9
1659690000,30.3,54,1011.4,3.70,4.60,785.8,129.2,793.6
1659693600,31.0,51,1011.2,3.50,4.30,870.3,130.4,826.3
1659697200,31.3,51,1010.8,3.67,4.43,887.7,133.9,823.5
1659700800,30.8,55,1010.7,3.96,4.95,873.4,121.4,848.9
1659704400,30.5,55,1010.5,3.48,4.34,781.2,125.4,810.8
1659708000,30.4,54,1009.9,3.07,3.74,651.6,109.1,787.0
1659711600,30.2,56,1009.5,2.82,3.59,488.8,95.0,734.9
1659715200,29.7,60,1009.2,1.51,1.90,303.8,74.3,639.6
1659718800,29.1,60,1008.8,0.92,1.22,123.9,44.3,468.5
1659722400,27.0,70,1008.7,1.22,2.56,0.0,0.0,0.0
1659726000,26.0,74,1009.0,1.51,3.60,0.0,0.0,0.0
1659729600,24.7,76,1009.1,2.38,3.21,0.0,0.0,0.0
1659733200,23.9,80,1008.8,2.28,3.14,0.0,0.0,0.0
1659736800,24.6,72,1009.2,2.19,4.90,0.0,0.0,0.0
1659740400,24.5,68,1009.3,2.14,5.48,0.0,0.0,0.0
1659744000,22.9,68,1008.5,2.26,4.61,0.0,0.0,0.0
1659747600,23.5,67,1008.4,1.75,4.48,0.0,0.0,0.0
1659751200,23.5,65,1008.4,1.88,4.66,0.0,0.0,0.0
1659754800,23.8,62,1008.2,2.33,5.59,0.0,0.0,0.0
1659758400,24.3,57,1008.1,2.77,6.45,0.0,0.0,0.0
1659762000,25.8,48,1008.1,2.91,5.95,115.1,59.4,271.1
1659765600,28.4,42,1008.1,2.48,5.74,294.9,97.0,503.6
1659769200,30.3,43,1008.1,3.69,5.00,487.2,114.1,658.6
1659772800,30.4,48,1008.4,4.77,6.43,655.4,123.3,745.3
1659776400,31.0,48,1008.8,5.05,6.71,784.9,129.2,794.3
1659780000,31.5,48,1008.9,5.22,6.97,866.3,131.4,822.3
1659783600,32.0,44,1008.7,5.43,7.18,894.7,128.8,838.5
1659787200,32.0,45,1008.6,4.85,6.33,878.2,122.4,855.3
1659790800,32.0,45,1008.2,4.96,6.57,783.8,118.8,824.6
1659794400,31.5,48,1007.8,4.74,6.24,652.2,108.1,792.2
1659798000,31.0,51,1007.5,4.62,6.22,485.8,93.1,736.5
1659801600,29.8,57,1007.3,4.75,6.50,300.0,74.2,634.8
1659805200,28.4,66,1007.0,4.48,6.40,119.8,42.7,462.8
1659808800,27.3,73,1007.0,4.38,7.02,0.0,0.0,0.0
1659812400,26.7,77,1007.0,3.89,6.82,0.0,0.0,0.0
1659816000,26.6,76,1007.0,4.74,8.29,0.0,0.0,0.0
1659819600,26.6,77,1007.3,4.98,8.63,0.0,0.0,0.0
1659823200,26.2,81,1007.5,3.77,7.12,0.0,0.0,0.0
1659826800,26.0,84,1007.6,3.97,7.26,0.0,0.0,0.0
1659830400,25.6,80,1007.5,2.56,5.70,0.0,0.0,0.0
1659834000,26.1,75,1007.3,3.18,6.51,0.0,0.0,0.0
1659837600,26.4,75,1007.0,3.36,6.94,0.0,0.0,0.0
1659841200,26.7,72,1006.6,3.89,7.76,0.0,0.0,0.0
1659844800,26.6,62,1006.6,3.75,7.61,0.0,0.0,0.0
1659848400,27.5,61,1006.8,4.76,8.34,110.9,58.3,259.5
1659852000,29.0,61,1007.2,4.58,7.07,286.4,99.8,477.6
1659855600,30.2,60,1007.3,4.72,6.41,475.8,113.1,643.0
1659859200,31.3,53,1007.4,4.00,5.02,644.5,124.5,730.5
1659862800,32.3,46,1007.6,3.64,4.49,775.5,128.2,785.9
1659866400,32.7,44,1007.5,3.77,4.57,862.2,128.3,823.0
1659870000,33.1,44,1007.3,4.04,4.85,890.7,130.8,833.6
1659873600,33.7,39,1006.8,3.52,4.46,852.6,128.2,821.7
1659877200,33.3,39,1006.6,3.63,4.57,760.8,127.3,787.8
1659880800,33.3,40,1006.4,4.13,5.28,638.2,115.4,764.0
1659884400,32.0,42,1006.5,5.63,7.49,461.8,103.5,675.8
1659888000,31.2,41,1006.5,5.73,8.28,281.0,78.8,573.6
1659891600,29.4,61,1006.9,5.55,8.51,111.8,44.2,414.4
1659895200,27.9,72,1007.4,5.58,9.38,0.0,0.0,0.0
1659898800,27.7,70,1007.9,5.47,9.40,0.0,0.0,0.0
1659902400,27.5,73,1008.2,5.61,9.57,0.0,0.0,0.0
1659906000,27.1,78,1008.2,5.77,9.24,0.0,0.0,0.0
1659909600,26.7,80,1008.2,6.14,9.90,0.0,0.0,0.0
1659913200,26.8,78,1008.2,6.19,10.18,0.0,0.0,0.0
1659916800,26.8,82,1008.3,6.41,10.24,0.0,0.0,0.0
1659920400,26.6,84,1007.9,5.87,9.53,0.0,0.0,0.0
1659924000,26.6,85,1008.1,5.91,9.77,0.0,0.0,0.0
1659927600,26.5,86,1008.2,5.28,8.80,0.0,0.0,0.0
1659931200,26.2,87,1008.4,4.88,8.37,0.0,0.0,0.0
1659934800,27.0,82,1009.0,4.88,7.87,108.6,59.1,247.4
1659938400,28.2,74,1009.4,5.48,7.50,281.8,98.8,471.5
1659942000,29.3,67,1009.6,6.14,8.22,472.7,115.5,635.6
1659945600,30.2,58,1009.8,5.25,6.77,635.9,125.6,718.9
1659949200,31.0,51,1009.8,4.37,5.47,764.9,133.5,768.5
1659952800,31.4,48,1009.7,3.73,4.49,852.9,130.4,812.1
1659956400,31.7,48,1009.7,3.67,4.39,833.3,163.0,737.0
1659960000,32.0,46,1009.4,4.85,6.00,805.5,210.4,676.7
1659963600,31.4,48,1009.3,4.15,5.25,689.4,215.5,591.0
1659967200,31.1,48,1009.4,4.43,5.79,561.9,185.8,551.8
1659970800,30.8,47,1009.7,5.19,7.02,394.5,179.0,408.6
1659974400,30.4,50,1009.3,4.05,5.47,217.6,123.9,268.3
1659978000,29.3,58,1009.5,3.59,5.14,95.8,58.9,231.5
1659981600,27.7,72,1009.8,3.49,5.65,0.0,0.0,0.0
1659985200,26.9,86,1010.6,4.44,7.27,0.0,0.0,0.0
1659988800,26.7,85,1010.6,4.05,6.81,0.0,0.0,0.0
1659992400,26.3,85,1010.5,3.91,6.77,0.0,0.0,0.0
1659996000,25.9,87,1010.5,3.44,6.21,0.0,0.0,0.0
1659999600,25.5,90,1010.7,3.47,6.44,0.0,0.0,0.0
1660003200,25.2,91,1010.8,3.54,6.45,0.0,0.0,0.0
1660006800,25.4,88,1010.5,3.61,6.67,0.0,0.0,0.0
1660010400,25.3,88,1010.5,3.96,7.17,0.0,0.0,0.0
1660014000,25.3,86,1010.6,4.38,7.66,0.0,0.0,0.0
1660017600,25.3,82,1010.7,4.10,7.22,0.0,0.0,0.0
1660021200,26.1,75,1010.9,3.98,7.05,98.5,59.9,195.5
1660024800,27.4,67,1011.1,4.66,6.50,266.6,108.2,410.6
1660028400,28.4,67,1011.5,4.74,6.44,450.7,135.7,562.8
1660032000,29.5,63,1011.6,4.92,6.53,629.5,139.0,693.0
1660035600,30.5,59,1011.5,4.78,6.28,750.1,158.1,722.3
1660039200,30.1,59,1012.0,4.80,6.28,804.4,208.1,671.7
1660042800,30.6,56,1011.4,5.29,6.94,635.0,360.3,302.8
1660046400,29.1,62,1011.2,6.30,8.81,635.1,379.7,291.2
1660050000,29.3,63,1011.0,7.27,9.99,666.4,273.4,491.7
1660053600,29.8,58,1010.8,3.94,5.16,541.5,196.6,507.9
1660057200,29.7,55,1010.8,3.45,4.37,398.4,183.2,410.6
1660060800,29.6,54,1010.9,3.88,5.14,267.1,105.4,467.3
1660064400,29.0,56,1010.8,4.13,5.74,108.0,47.8,385.9
1660068000,26.7,72,1010.7,4.29,7.07,0.0,0.0,0.0
1660071600,25.9,79,1011.3,4.33,7.24,0.0,0.0,0.0
1660075200,25.8,80,1011.3,4.14,7.18,0.0,0.0,0.0
1660078800,25.7,83,1011.2,4.50,7.74,0.0,0.0,0.0
1660082400,25.8,84,1011.3,5.47,8.99,0.0,0.0,0.0
1660086000,25.8,83,1011.1,5.75,9.36,0.0,0.0,0.0
1660089600,25.7,70,1011.3,5.87,9.44,0.0,0.0,0.0
1660093200,25.5,73,1010.9,5.58,9.00,0.0,0.0,0.0
1660096800,25.3,77,1010.9,5.38,8.90,0.0,0.0,0.0
1660100400,25.2,80,1010.8,5.66,9.32,0.0,0.0,0.0
1660104000,25.2,83,1010.7,5.99,9.74,0.0,0.0,0.0
1660107600,25.7,83,1010.9,6.26,9.48,103.8,58.8,231.2
1660111200,26.9,79,1010.9,6.69,9.34,273.9,101.9,448.7
1660114800,28.1,71,1011.1,6.63,8.94,455.9,126.4,591.0
1660118400,28.9,62,1011.2,6.00,8.00,618.7,151.3,662.2
1660122000,29.5,59,1011.3,6.31,8.31,752.4,153.9,732.0
1660125600,29.7,58,1011.4,6.30,8.20,834.4,158.4,763.3
1660129200,30.0,52,1011.5,6.10,8.00,875.5,157.0,793.7
1660132800,30.3,54,1011.0,5.77,7.69,825.8,174.2,744.8
1660136400,30.9,50,1010.7,5.51,7.28,693.7,247.7,559.8
1660140000,30.6,49,1010.5,6.23,8.25,549.4,233.1,467.8
1660143600,30.1,52,1010.4,6.22,8.51,424.9,147.4,532.3
1660147200,28.9,59,1010.5,6.22,8.81,258.5,110.7,431.5
1660150800,27.5,70,1010.6,5.97,8.65,91.6,57.2,225.9
1660154400,26.6,77,1010.9,6.18,9.53,0.0,0.0,0.0
1660158000,26.2,78,1011.1,5.97,9.40,0.0,0.0,0.0
1660161600,26.0,77,1011.1,5.86,9.37,0.0,0.0,0.0
1660165200,25.8,77,1010.8,5.52,8.96,0.0,0.0,0.0
1660168800,25.5,80,1010.8,5.37,8.81,0.0,0.0,0.0
1660172400,25.3,81,1010.6,5.33,8.87,0.0,0.0,0.0
1660176000,25.7,76,1010.8,5.75,9.28,0.0,0.0,0.0
1660179600,25.6,79,1010.5,5.97,9.64,0.0,0.0,0.0
1660183200,25.3,80,1010.4,5.75,9.24,0.0,0.0,0.0
1660186800,25.0,80,1010.1,5.58,9.07,0.0,0.0,0.0
1660190400,24.8,81,1009.9,5.66,9.24,0.0,0.0,0.0
1660194000,25.4,78,1010.4,6.32,9.60,101.4,59.6,217.2
1660197600,26.5,73,1010.5,6.80,9.63,265.3,110.1,407.4
1660201200,27.5,70,1010.7,6.56,9.06,429.1,160.8,483.2
1660204800,28.6,60,1010.9,5.75,7.74,595.6,185.9,582.2
1660208400,29.2,52,1011.2,5.10,6.61,703.4,218.1,595.1
1660212000,29.5,52,1011.1,4.84,6.17,824.1,181.2,727.6
1660215600,29.4,50,1010.9,4.65,5.95,830.2,214.3,681.9
1660219200,29.1,47,1010.6,4.12,5.22,725.9,303.3,484.4
1660222800,29.9,46,1009.9,4.71,6.11,633.7,236.2,500.5
1660226400,30.1,44,1010.0,4.18,5.39,515.3,233.9,417.9
1660230000,29.2,47,1009.9,3.91,5.14,290.2,216.6,142.1
1660233600,28.4,55,1009.7,3.93,5.17,149.8,128.6,62.8
1660237200,27.8,57,1009.6,4.43,6.18,64.5,59.7,32.7
1660240800,26.5,66,1009.9,4.34,6.89,0.0,0.0,0.0
1660244400,25.9,68,1010.4,4.30,6.99,0.0,0.0,0.0
1660248000,25.6,67,1010.2,4.10,7.01,0.0,0.0,0.0
1660251600,25.0,68,1010.3,3.97,7.07,0.0,0.0,0.0
1660255200,24.7,72,1010.3,3.61,6.73,0.0,0.0,0.0
1660258800,24.6,76,1010.2,3.54,6.54,0.0,0.0,0.0
1660262400,24.7,76,1009.7,2.78,5.22,0.0,0.0,0.0
1660266000,24.8,78,1009.6,2.73,5.03,0.0,0.0,0.0
1660269600,24.7,78,1009.4,2.53,4.77,0.0,0.0,0.0
1660273200,24.4,80,1009.1,3.34,6.09,0.0,0.0,0.0
1660276800,23.9,82,1008.8,2.83,5.14,0.0,0.0,0.0
1660280400,24.3,78,1009.0,3.35,5.95,68.7,50.5,95.9
1660284000,25.5,71,1009.3,3.75,5.26,178.2,118.3,158.1
1660287600,25.8,66,1009.8,4.25,5.53,338.4,208.2,235.3
1660291200,23.6,77,1011.2,3.50,4.49,426.5,260.6,236.6
1660294800,22.1,85,1011.2,3.81,5.32,208.5,157.2,63.1
1660298400,23.1,83,1010.3,2.88,3.88,171.9,171.9,0.0
1660302000,24.2,80,1009.5,1.88,2.33,412.5,361.2,57.0
1660305600,28.6,55,1008.6,3.49,4.26,786.5,214.2,657.6
1660309200,28.6,56,1008.4,3.34,4.26,668.6,312.0,450.5
1660312800,28.6,54,1008.6,3.86,4.90,439.2,231.0,310.5
1660316400,26.3,65,1009.5,0.58,0.98,182.6,165.3,33.6
1660320000,22.7,88,1009.7,3.34,4.82,49.6,49.6,0.0
1660323600,22.4,88,1009.1,4.08,6.95,7.2,7.2,0.0
1660327200,22.5,89,1009.2,2.61,4.18,0.0,0.0,0.0
1660330800,22.5,92,1009.5,1.77,3.54,0.0,0.0,0.0
1660334400,22.4,94,1009.6,2.69,4.53,0.0,0.0,0.0
1660338000,22.5,91,1009.7,3.11,5.40,0.0,0.0,0.0
1660341600,22.3,92,1009.5,3.54,6.09,0.0,0.0,0.0
1660345200,22.2,92,1009.1,3.61,6.37,0.0,0.0,0.0
1660348800,22.1,90,1009.5,1.66,3.42,0.0,0.0,0.0
1660352400,21.2,93,1009.1,1.55,3.47,0.0,0.0,0.0
1660356000,20.9,94,1009.1,1.56,4.00,0.0,0.0,0.0
1660359600,21.5,91,1009.1,2.36,4.83,0.0,0.0,0.0
1660363200,21.6,90,1008.8,2.62,5.34,0.0,0.0,0.0
1660366800,22.3,87,1008.9,2.77,4.98,98.5,57.5,219.7
1660370400,23.8,80,1009.2,2.20,3.44,269.3,101.3,446.8
1660374000,25.1,70,1009.2,2.35,3.06,452.4,123.2,597.8
1660377600,26.2,61,1009.4,2.28,2.72,611.7,135.9,680.3
1660381200,26.8,57,1009.1,2.12,2.51,666.3,190.4,586.6
1660384800,27.4,55,1008.8,2.24,2.60,800.4,171.9,714.8
1660388400,27.2,57,1008.6,2.28,2.68,811.0,169.0,714.4
1660392000,23.8,83,1008.8,2.00,2.50,739.4,182.9,641.4
1660395600,25.0,75,1008.0,1.62,1.75,402.9,227.5,222.4
1660399200,26.0,70,1007.7,0.50,0.64,394.2,201.7,288.5
1660402800,24.3,69,1007.9,2.60,3.20,241.2,159.0,160.5
1660406400,25.3,65,1007.6,1.43,1.73,186.7,105.9,243.4
1660410000,24.6,70,1007.5,2.47,3.28,67.3,39.9,194.2
1660413600,23.4,77,1007.4,1.61,3.09,0.0,0.0,0.0
1660417200,23.0,80,1008.0,3.61,5.95,0.0,0.0,0.0
1660420800,22.9,80,1008.4,3.55,6.00,0.0,0.0,0.0
1660424400,22.4,82,1008.4,3.44,5.60,0.0,0.0,0.0
1660428000,22.1,83,1008.0,3.00,5.17,0.0,0.0,0.0
1660431600,21.4,86,1007.6,2.12,4.30,0.0,0.0,0.0
1660435200,21.8,71,1007.3,3.16,5.95,0.0,0.0,0.0
1660438800,21.6,71,1007.0,3.35,6.62,0.0,0.0,0.0
1660442400,21.2,71,1006.8,2.79,5.68,0.0,0.0,0.0
1660446000,21.0,74,1006.6,1.97,4.74,0.0,0.0,0.0
1660449600,19.8,79,1006.8,2.48,3.70,0.0,0.0,0.0
1660453200,21.3,72,1006.9,1.30,2.53,89.8,54.3,192.9
1660456800,22.3,68,1007.0,1.20,1.49,232.6,104.3,343.6
1660460400,22.6,64,1007.4,3.01,3.79,380.5,147.0,425.8
1660464000,23.6,60,1007.3,2.20,2.98,460.3,172.8,412.6
1660467600,25.4,52,1007.1,4.69,6.10,694.2,202.2,608.1
1660471200,25.9,52,1007.1,5.22,6.82,742.5,213.3,603.3
1660474800,26.0,52,1006.9,5.55,7.25,768.6,181.1,655.7
1660478400,25.4,56,1006.5,6.65,8.78,781.3,173.1,703.1
1660482000,25.6,54,1006.1,6.20,8.36,688.1,165.9,664.4
1660485600,25.9,49,1006.0,6.20,8.32,590.1,131.3,690.6
1660489200,25.3,51,1006.2,6.33,8.57,448.9,100.1,686.4
1660492800,24.7,54,1006.3,6.04,8.28,268.3,75.9,586.2
1660496400,24.3,57,1006.0,5.36,7.79,92.3,39.4,386.3
1660500000,23.7,60,1006.2,4.47,7.30,0.0,0.0,0.0
1660503600,23.5,62,1006.4,3.70,6.40,0.0,0.0,0.0
1660507200,23.0,65,1006.6,2.51,4.91,0.0,0.0,0.0
1660510800,21.0,77,1006.8,2.02,3.45,0.0,0.0,0.0
1660514400,20.0,84,1007.1,2.20,2.64,0.0,0.0,0.0
1660518000,20.5,81,1007.2,2.11,3.98,0.0,0.0,0.0
1660521600,19.4,88,1006.9,1.55,1.89,0.0,0.0,0.0
1660525200,19.9,81,1007.0,2.02,3.00,0.0,0.0,0.0
1660528800,19.8,80,1006.9,2.19,3.96,0.0,0.0,0.0
1660532400,19.4,82,1006.8,2.24,4.51,0.0,0.0,0.0
1660536000,19.0,85,1006.8,2.10,4.52,0.0,0.0,0.0
1660539600,20.2,81,1007.0,2.12,3.69,97.8,55.3,234.6
1660543200,22.9,71,1007.7,1.22,2.56,272.1,96.5,473.3
1660546800,25.4,57,1007.6,0.54,0.67,466.3,115.1,643.2
1660550400,27.1,49,1007.9,1.26,1.43,640.1,123.8,743.1
1660554000,28.5,44,1008.0,1.75,2.02,772.4,129.5,796.8
1660557600,29.9,42,1007.7,2.33,2.62,854.3,132.6,825.1
1660561200,30.3,43,1007.5,3.50,4.22,877.2,130.8,835.3
1660564800,29.5,40,1007.3,3.69,4.28,836.9,128.1,821.8
1660568400,29.6,39,1006.9,3.57,4.37,759.8,119.4,817.9
1660572000,29.6,41,1006.7,3.51,4.22,605.2,112.1,745.9
1660575600,29.7,43,1006.7,2.47,3.05,439.8,99.2,674.9
1660579200,29.7,46,1006.5,2.34,2.98,254.3,72.5,560.1
1660582800,28.8,48,1006.2,2.72,4.60,87.0,35.4,388.6
1660586400,26.3,59,1006.5,3.58,6.17,0.0,0.0,0.0
1660590000,24.6,70,1007.3,2.61,5.69,0.0,0.0,0.0
1660593600,24.0,76,1007.5,2.38,5.37,0.0,0.0,0.0
1660597200,23.5,80,1007.7,2.31,5.63,0.0,0.0,0.0
1660600800,23.5,82,1008.0,2.60,6.08,0.0,0.0,0.0
1660604400,23.2,85,1007.9,2.70,6.07,0.0,0.0,0.0
1660608000,23.9,87,1007.8,3.41,7.02,0.0,0.0,0.0
1660611600,24.2,90,1007.5,3.83,7.11,0.0,0.0,0.0
1660615200,24.0,94,1007.5,3.61,7.13,0.0,0.0,0.0
1660618800,24.3,94,1007.6,3.61,7.09,0.0,0.0,0.0
1660622400,24.3,94,1008.2,2.68,5.74,0.0,0.0,0.0
1660626000,24.9,92,1007.0,4.30,7.47,43.4,43.4,0.0
1660629600,26.3,87,1006.8,3.51,7.27,164.0,145.2,51.1
1660633200,28.9,68,1006.8,3.31,4.50,446.6,124.7,592.0
1660636800,30.8,51,1006.8,4.39,5.75,610.2,140.6,678.2
1660640400,32.1,41,1007.0,3.58,4.65,680.6,170.1,634.4
1660644000,32.6,41,1007.5,4.26,5.53,829.5,139.8,790.6
1660647600,33.7,36,1007.6,5.11,6.77,720.3,212.3,570.0
1660651200,30.6,60,1008.5,3.86,4.99,713.5,235.6,556.0
1660654800,28.6,67,1009.0,3.82,4.96,399.7,242.5,201.5
1660658400,30.5,63,1008.3,4.16,5.46,449.1,193.1,389.1
1660662000,31.3,55,1008.2,3.77,5.02,382.4,114.5,534.6
1660665600,31.9,45,1007.8,2.73,3.88,233.3,79.3,480.3
1660669200,30.4,72,1007.8,0.67,1.30,80.1,34.9,351.2
1660672800,27.6,61,1008.1,1.53,1.78,0.0,0.0,0.0
1660676400,25.8,71,1008.8,1.98,2.55,0.0,0.0,0.0
1660680000,24.9,78,1008.9,2.12,2.82,0.0,0.0,0.0
1660683600,24.2,87,1009.2,2.12,2.82,0.0,0.0,0.0
1660687200,23.8,88,1009.5,2.06,2.55,0.0,0.0,0.0
1660690800,22.9,90,1009.4,2.41,3.00,0.0,0.0,0.0
1660694400,23.2,87,1009.2,1.25,1.52,0.0,0.0,0.0
1660698000,22.5,89,1009.1,1.34,1.50,0.0,0.0,0.0
1660701600,22.4,87,1009.2,1.41,2.44,0.0,0.0,0.0
1660705200,21.9,86,1009.0,1.36,2.80,0.0,0.0,0.0
1660708800,21.7,87,1009.0,1.41,1.73,0.0,0.0,0.0
1660712400,23.0,81,1009.4,1.12,2.11,85.5,52.6,187.0
1660716000,25.7,66,1009.9,0.51,1.94,253.4,102.4,412.6
1660719600,27.6,60,1009.9,0.98,1.26,441.1,127.2,579.9
1660723200,28.9,59,1010.1,1.56,1.80,612.8,137.3,688.9
1660726800,29.6,60,1010.5,2.72,3.19,748.1,134.9,764.4
1660730400,29.8,59,1010.7,2.78,3.22,810.9,141.9,769.0
1660734000,30.4,57,1010.8,2.68,3.20,827.8,151.9,760.7
1660737600,30.6,60,1010.5,3.00,3.53,780.8,153.4,732.1
1660741200,30.6,61,1010.3,3.04,3.62,714.8,130.6,751.7
1660744800,30.3,63,1010.1,2.83,3.40,606.2,111.1,756.7
1660748400,29.8,65,1009.7,2.62,3.12,442.1,92.9,702.1
1660752000,29.0,68,1009.5,1.98,2.40,258.9,70.5,595.1
1660755600,27.7,77,1009.5,1.49,1.70,85.1,34.4,407.6
1660759200,25.7,90,1010.1,1.00,2.30,0.0,0.0,0.0
1660762800,24.4,96,1010.3,1.52,2.56,0.0,0.0,0.0
1660766400,25.1,93,1010.5,1.21,1.77,0.0,0.0,0.0
1660770000,24.8,95,1010.6,0.91,1.13,0.0,0.0,0.0
1660773600,23.5,99,1010.5,1.39,1.50,0.0,0.0,0.0
1660777200,24.5,98,1010.8,0.50,0.60,0.0,0.0,0.0
1660780800,22.4,100,1010.3,2.02,2.67,0.0,0.0,0.0
1660784400,22.5,100,1010.3,1.46,1.78,0.0,0.0,0.0
1660788000,22.3,98,1010.2,1.17,1.73,0.0,0.0,0.0
1660791600,22.2,96,1009.9,1.42,2.13,0.0,0.0,0.0
1660795200,21.8,98,1009.7,1.27,2.60,0.0,0.0,0.0
1660798800,22.2,95,1010.0,0.51,0.92,74.6,54.8,114.2
1660802400,23.9,91,1010.5,0.76,0.95,210.9,129.8,223.3
1660806000,26.7,78,1010.6,1.20,1.60,404.7,175.0,426.3
1660809600,28.8,67,1010.6,2.00,2.40,589.6,172.0,607.2
1660813200,30.5,59,1010.7,1.82,2.02,739.7,156.3,729.3
1660816800,31.6,54,1010.7,2.45,2.67,828.6,144.0,789.1
1660820400,32.5,46,1010.1,3.20,3.60,858.9,130.8,821.9
1660824000,32.1,44,1009.1,4.46,5.41,829.5,125.1,824.8
1660827600,32.9,43,1008.6,4.43,5.39,743.8,117.3,809.5
